id,full_name,url,stars,forks,commit,openIssue,closedIssue
97680527,StanfordVL/ReferringRelationships,https://api.github.com/repos/StanfordVL/ReferringRelationships,258,82,420,5,13
211845076,as-ideas/headliner,https://api.github.com/repos/as-ideas/headliner,229,41,276,1,13
138981546,hyeshik/poreplex,https://api.github.com/repos/hyeshik/poreplex,69,13,272,16,13
103483215,tobegit3hub/advisor,https://api.github.com/repos/tobegit3hub/advisor,1432,260,165,19,13
129874045,vipstone/faceai,https://api.github.com/repos/vipstone/faceai,9326,2328,150,30,13
89379279,bmcfee/crema,https://api.github.com/repos/bmcfee/crema,63,12,148,8,13
190940467,pedropro/TACO,https://api.github.com/repos/pedropro/TACO,365,113,137,20,13
313476213,https-deeplearning-ai/machine-learning-engineering-for-production-public,https://api.github.com/repos/https-deeplearning-ai/machine-learning-engineering-for-production-public,703,791,128,2,13
88321304,balakg/posewarp-cvpr2018,https://api.github.com/repos/balakg/posewarp-cvpr2018,188,46,127,4,13
137585470,cpmpercussion/keras-mdn-layer,https://api.github.com/repos/cpmpercussion/keras-mdn-layer,142,38,109,10,13
124142893,dykuang/Medical-image-registration,https://api.github.com/repos/dykuang/Medical-image-registration,138,39,101,0,13
62352963,kundajelab/tfmodisco,https://api.github.com/repos/kundajelab/tfmodisco,65,21,823,10,12
92932610,zfw1226/gym-unrealcv,https://api.github.com/repos/zfw1226/gym-unrealcv,239,51,666,6,12
231942105,AdneneBoumessouer/MVTec-Anomaly-Detection,https://api.github.com/repos/AdneneBoumessouer/MVTec-Anomaly-Detection,161,37,433,11,12
254662819,digitalepidemiologylab/covid-twitter-bert,https://api.github.com/repos/digitalepidemiologylab/covid-twitter-bert,143,20,394,5,12
152439406,thoppe/pixelhouse,https://api.github.com/repos/thoppe/pixelhouse,341,26,370,3,12
40738712,mynlp/ccg2lambda,https://api.github.com/repos/mynlp/ccg2lambda,196,45,355,9,12
154229754,palash1992/DynamicGEM,https://api.github.com/repos/palash1992/DynamicGEM,279,68,253,13,12
170633330,BBuf/Keras-Semantic-Segmentation,https://api.github.com/repos/BBuf/Keras-Semantic-Segmentation,268,94,218,12,12
159427040,anki/vector-python-sdk,https://api.github.com/repos/anki/vector-python-sdk,501,328,156,19,12
125869131,krasserm/bayesian-machine-learning,https://api.github.com/repos/krasserm/bayesian-machine-learning,1376,375,134,4,12
114080451,NumesSanguis/FACSvatar,https://api.github.com/repos/NumesSanguis/FACSvatar,312,83,126,20,12
112975045,TheCacophonyProject/classifier-pipeline,https://api.github.com/repos/TheCacophonyProject/classifier-pipeline,16,14,1422,16,11
42933477,p4-team/ctf,https://api.github.com/repos/p4-team/ctf,1522,272,1195,1,11
50079006,brmson/dataset-sts,https://api.github.com/repos/brmson/dataset-sts,645,198,577,20,11
102374838,sigmaai/self-driving-golf-cart,https://api.github.com/repos/sigmaai/self-driving-golf-cart,183,63,449,3,11
125566590,bricewalker/Hey-Jetson,https://api.github.com/repos/bricewalker/Hey-Jetson,168,38,360,0,11
33114259,ottogroup/palladium,https://api.github.com/repos/ottogroup/palladium,480,56,343,3,11
185262586,re-search/DocProduct,https://api.github.com/repos/re-search/DocProduct,518,141,333,21,11
159797814,MorvanZhou/NLP-Tutorials,https://api.github.com/repos/MorvanZhou/NLP-Tutorials,608,235,321,3,11
241174650,HelmchenLabSoftware/Cascade,https://api.github.com/repos/HelmchenLabSoftware/Cascade,49,14,309,1,11
167753773,kylemath/DeepEEG,https://api.github.com/repos/kylemath/DeepEEG,135,40,288,19,11
114399769,harish2704/pottan-ocr,https://api.github.com/repos/harish2704/pottan-ocr,44,11,244,3,11
268641449,mlcommons/tiny,https://api.github.com/repos/mlcommons/tiny,161,39,196,5,11
196285151,aws-samples/eks-workshop-greater-china,https://api.github.com/repos/aws-samples/eks-workshop-greater-china,121,90,164,7,11
380363891,https-deeplearning-ai/tensorflow-1-public,https://api.github.com/repos/https-deeplearning-ai/tensorflow-1-public,330,410,160,1,11
98725685,dipanjanS/practical-machine-learning-with-python,https://api.github.com/repos/dipanjanS/practical-machine-learning-with-python,1881,1532,135,14,11
356193168,leondgarse/keras_efficientnet_v2,https://api.github.com/repos/leondgarse/keras_efficientnet_v2,50,12,130,0,11
399383425,daydreaming666/Amenoma,https://api.github.com/repos/daydreaming666/Amenoma,196,22,122,7,11
109544655,gautam678/Pix2Depth,https://api.github.com/repos/gautam678/Pix2Depth,310,80,115,5,11
240615607,labteral/ernie,https://api.github.com/repos/labteral/ernie,186,23,106,3,11
126507129,Kaggle/learntools,https://api.github.com/repos/Kaggle/learntools,319,185,2393,16,10
15994566,gooofy/zamia-ai,https://api.github.com/repos/gooofy/zamia-ai,143,28,1546,0,10
110171294,DCASE-REPO/dcase_util,https://api.github.com/repos/DCASE-REPO/dcase_util,109,29,728,0,10
154191812,SlicerIGT/aigt,https://api.github.com/repos/SlicerIGT/aigt,29,21,610,5,10
176913197,drowe67/LPCNet,https://api.github.com/repos/drowe67/LPCNet,55,17,418,3,10
144938099,kotritrona/osumapper,https://api.github.com/repos/kotritrona/osumapper,269,36,206,12,10
85841405,BenjiKCF/Neural-Net-with-Financial-Time-Series-Data,https://api.github.com/repos/BenjiKCF/Neural-Net-with-Financial-Time-Series-Data,733,310,205,6,10
261773048,A3Data/hermione,https://api.github.com/repos/A3Data/hermione,180,36,203,0,10
389776420,bundesAPI/deutschland,https://api.github.com/repos/bundesAPI/deutschland,441,24,149,8,10
188627468,ARBML/ARBML,https://api.github.com/repos/ARBML/ARBML,211,29,144,11,10
181169714,FabianGroeger96/cnn-number-detection,https://api.github.com/repos/FabianGroeger96/cnn-number-detection,47,12,123,1,10
106376499,nndl/exercise,https://api.github.com/repos/nndl/exercise,2687,1241,110,2,10
219954590,intel/neuro-vectorizer,https://api.github.com/repos/intel/neuro-vectorizer,58,21,106,0,10
281076856,MLReef/mlreef,https://api.github.com/repos/MLReef/mlreef,1361,319,2876,0,9
96482151,guicho271828/latplan,https://api.github.com/repos/guicho271828/latplan,70,16,1600,0,9
293648492,Learn-Write-Repeat/Open-contributions,https://api.github.com/repos/Learn-Write-Repeat/Open-contributions,48,455,1456,27,9
72968591,PPPLDeepLearning/plasma-python,https://api.github.com/repos/PPPLDeepLearning/plasma-python,71,38,1114,19,9
217534306,kimbring2/DeepSoccer,https://api.github.com/repos/kimbring2/DeepSoccer,24,13,640,0,9
131621053,TrustAI/DeepConcolic,https://api.github.com/repos/TrustAI/DeepConcolic,97,39,618,3,9
241987128,natethegreate/hent-AI,https://api.github.com/repos/natethegreate/hent-AI,1186,86,489,11,9
80953624,ML-course/master,https://api.github.com/repos/ML-course/master,424,219,474,3,9
286760077,coleygroup/molpal,https://api.github.com/repos/coleygroup/molpal,74,18,465,1,9
135481227,DeepSpectrum/DeepSpectrum,https://api.github.com/repos/DeepSpectrum/DeepSpectrum,89,15,450,1,9
68285870,yandexdataschool/Practical_DL,https://api.github.com/repos/yandexdataschool/Practical_DL,1121,516,424,9,9
73760877,Lab41/pelops,https://api.github.com/repos/Lab41/pelops,44,25,367,7,9
100740147,lishen/end2end-all-conv,https://api.github.com/repos/lishen/end2end-all-conv,270,108,362,15,9
47042287,codebasics/py,https://api.github.com/repos/codebasics/py,4396,11419,355,38,9
276076112,xv44586/toolkit4nlp,https://api.github.com/repos/xv44586/toolkit4nlp,92,16,327,5,9
248248599,BIMCV-CSUSP/BIMCV-COVID-19,https://api.github.com/repos/BIMCV-CSUSP/BIMCV-COVID-19,105,30,309,5,9
184443417,esowc/ml_flood,https://api.github.com/repos/esowc/ml_flood,42,19,282,1,9
71194771,pythonbrasil/talks,https://api.github.com/repos/pythonbrasil/talks,149,71,259,1,9
66890570,gilakos/machine-learning,https://api.github.com/repos/gilakos/machine-learning,24,19,252,0,9
25838451,bzamecnik/ml,https://api.github.com/repos/bzamecnik/ml,89,36,245,36,9
191218511,bnsreenu/python_for_microscopists,https://api.github.com/repos/bnsreenu/python_for_microscopists,1201,835,243,13,9
101624655,emilwallner/Coloring-greyscale-images,https://api.github.com/repos/emilwallner/Coloring-greyscale-images,815,197,164,5,9
183544482,StevenLei2017/AI_projects,https://api.github.com/repos/StevenLei2017/AI_projects,436,200,147,2,9
269627687,bubbliiiing/yolov4-tf2,https://api.github.com/repos/bubbliiiing/yolov4-tf2,258,96,139,26,9
301722703,cool-RR/marley,https://api.github.com/repos/cool-RR/marley,254,27,137,10,9
184617292,microsoft/MLOps_VideoAnomalyDetection,https://api.github.com/repos/microsoft/MLOps_VideoAnomalyDetection,98,53,133,2,9
64746852,leriomaggio/deep-learning-keras-tensorflow,https://api.github.com/repos/leriomaggio/deep-learning-keras-tensorflow,2874,1288,129,8,9
365587252,AutoViML/deep_autoviml,https://api.github.com/repos/AutoViML/deep_autoviml,87,23,129,5,9
107487617,yhyu13/AlphaGOZero-python-tensorflow,https://api.github.com/repos/yhyu13/AlphaGOZero-python-tensorflow,319,113,123,3,9
151886617,tcwangshiqi-columbia/Neurify,https://api.github.com/repos/tcwangshiqi-columbia/Neurify,39,13,116,8,9
122037408,markus93/NN_calibration,https://api.github.com/repos/markus93/NN_calibration,83,29,113,3,9
74129517,shadow-robot/smart_grasping_sandbox,https://api.github.com/repos/shadow-robot/smart_grasping_sandbox,67,29,103,4,9
167123042,eleozzr/desc,https://api.github.com/repos/eleozzr/desc,70,19,103,34,9
106888772,henrysky/astroNN,https://api.github.com/repos/henrysky/astroNN,146,40,1879,4,8
162919890,neomatrix369/awesome-ai-ml-dl,https://api.github.com/repos/neomatrix369/awesome-ai-ml-dl,1007,294,1273,3,8
200037943,py-lidbox/lidbox,https://api.github.com/repos/py-lidbox/lidbox,33,14,731,11,8
86197479,bostondiditeam/MV3D,https://api.github.com/repos/bostondiditeam/MV3D,397,170,535,27,8
31243079,sigopt/sigopt-examples,https://api.github.com/repos/sigopt/sigopt-examples,193,62,497,1,8
166920793,barisozmen/deepaugment,https://api.github.com/repos/barisozmen/deepaugment,205,37,334,24,8
151773885,analyticalmindsltd/smote_variants,https://api.github.com/repos/analyticalmindsltd/smote_variants,354,96,289,10,8
211972484,tensorflow/fairness-indicators,https://api.github.com/repos/tensorflow/fairness-indicators,240,66,281,2,8
77128652,gabrielStanovsky/supervised-oie,https://api.github.com/repos/gabrielStanovsky/supervised-oie,109,24,267,2,8
234535910,CrawlScript/tf_geometric,https://api.github.com/repos/CrawlScript/tf_geometric,362,74,256,8,8
91879775,GauravBh1010tt/DeepLearn,https://api.github.com/repos/GauravBh1010tt/DeepLearn,1729,373,219,10,8
158587515,comet-ml/comet-examples,https://api.github.com/repos/comet-ml/comet-examples,91,44,211,0,8
92763157,mzweilin/EvadeML-Zoo,https://api.github.com/repos/mzweilin/EvadeML-Zoo,151,57,190,5,8
76952052,mzaradzki/neuralnets,https://api.github.com/repos/mzaradzki/neuralnets,164,100,188,3,8
107039749,hse-aml/intro-to-dl,https://api.github.com/repos/hse-aml/intro-to-dl,753,737,167,10,8
20367809,jdwittenauer/ipython-notebooks,https://api.github.com/repos/jdwittenauer/ipython-notebooks,2542,1503,146,7,8
290161309,yinguobing/facial-landmark-detection-hrnet,https://api.github.com/repos/yinguobing/facial-landmark-detection-hrnet,93,32,142,9,8
115774354,abars/YoloKerasFaceDetection,https://api.github.com/repos/abars/YoloKerasFaceDetection,188,78,139,9,8
3694405,NVIDIA-developer-blog/code-samples,https://api.github.com/repos/NVIDIA-developer-blog/code-samples,914,555,129,11,8
140828420,AKASH2907/bird_species_classification,https://api.github.com/repos/AKASH2907/bird_species_classification,59,24,117,0,8
146931780,jmschrei/avocado,https://api.github.com/repos/jmschrei/avocado,98,18,115,1,8
125108687,gcamfer/Anomaly-ReactionRL,https://api.github.com/repos/gcamfer/Anomaly-ReactionRL,63,28,114,3,8
82145690,vackosar/keras-punctuator,https://api.github.com/repos/vackosar/keras-punctuator,75,17,109,2,8
130693503,eellak/gsoc2018-spacy,https://api.github.com/repos/eellak/gsoc2018-spacy,84,10,8916,5,7
178290396,fastestimator/fastestimator,https://api.github.com/repos/fastestimator/fastestimator,40,25,3607,0,7
29938433,baccuslab/deep-retina,https://api.github.com/repos/baccuslab/deep-retina,41,18,1076,3,7
21620870,dsilvestro/PyRate,https://api.github.com/repos/dsilvestro/PyRate,44,23,900,1,7
300849823,vinayskywalker/Hactoberfest2021,https://api.github.com/repos/vinayskywalker/Hactoberfest2021,16,227,715,0,7
306702552,sisinflab/elliot,https://api.github.com/repos/sisinflab/elliot,159,28,624,3,7
62860862,GeoPyTool/GeoPyTool,https://api.github.com/repos/GeoPyTool/GeoPyTool,156,47,617,8,7
122900465,goruck/smart-zoneminder,https://api.github.com/repos/goruck/smart-zoneminder,154,35,596,1,7
92058036,aschampion/diluvian,https://api.github.com/repos/aschampion/diluvian,20,16,413,8,7
148238105,deeplearningzerotoall/TensorFlow,https://api.github.com/repos/deeplearningzerotoall/TensorFlow,243,907,333,6,7
293719013,datamllab/tods,https://api.github.com/repos/datamllab/tods,521,75,274,26,7
117815245,MarcYin/SIAC,https://api.github.com/repos/MarcYin/SIAC,31,14,239,1,7
168924171,uctb/UCTB,https://api.github.com/repos/uctb/UCTB,26,10,226,1,7
146930877,microsoft/az-deep-realtime-score,https://api.github.com/repos/microsoft/az-deep-realtime-score,32,19,212,7,7
237941374,Aye-saac/aye-saac,https://api.github.com/repos/Aye-saac/aye-saac,16,15,168,14,7
237165603,bubbliiiing/ssd-keras,https://api.github.com/repos/bubbliiiing/ssd-keras,153,67,152,10,7
164525439,dolongbien/HumanBehaviorBKU,https://api.github.com/repos/dolongbien/HumanBehaviorBKU,92,46,150,11,7
248081435,GoogleCloudPlatform/ml-design-patterns,https://api.github.com/repos/GoogleCloudPlatform/ml-design-patterns,1057,277,147,19,7
189686717,kr-colab/locator,https://api.github.com/repos/kr-colab/locator,26,10,146,2,7
167485142,Big-Ideas-Lab/DBDP,https://api.github.com/repos/Big-Ideas-Lab/DBDP,18,16,141,2,7
103813232,JudasDie/deeplearning.ai,https://api.github.com/repos/JudasDie/deeplearning.ai,621,551,140,7,7
200918764,HumanCompatibleAI/human_aware_rl,https://api.github.com/repos/HumanCompatibleAI/human_aware_rl,59,19,137,2,7
224394898,bubbliiiing/yolo3-keras,https://api.github.com/repos/bubbliiiing/yolo3-keras,496,191,135,37,7
198530422,multi-commander/Multi-Commander,https://api.github.com/repos/multi-commander/Multi-Commander,67,17,134,2,7
102910188,CODAIT/deep-histopath,https://api.github.com/repos/CODAIT/deep-histopath,166,73,133,3,7
104943539,tensorpack/benchmarks,https://api.github.com/repos/tensorpack/benchmarks,89,30,129,0,7
90894494,allenai/citeomatic,https://api.github.com/repos/allenai/citeomatic,162,18,128,1,7
242466081,bubbliiiing/faster-rcnn-keras,https://api.github.com/repos/bubbliiiing/faster-rcnn-keras,247,89,119,35,7
77638266,KordingLab/Neural_Decoding,https://api.github.com/repos/KordingLab/Neural_Decoding,260,88,117,4,7
101130877,IcedDoggie/Micro-Expression-with-Deep-Learning,https://api.github.com/repos/IcedDoggie/Micro-Expression-with-Deep-Learning,217,97,115,34,7
135913708,kujirahand/book-mlearn-gyomu,https://api.github.com/repos/kujirahand/book-mlearn-gyomu,109,83,104,1,7
338992953,Rishit-dagli/Gradient-Centralization-TensorFlow,https://api.github.com/repos/Rishit-dagli/Gradient-Centralization-TensorFlow,98,21,104,0,7
127184470,ambujraj/hacktoberfest2018,https://api.github.com/repos/ambujraj/hacktoberfest2018,140,1068,2557,21,6
135490706,zaidalyafeai/zaidalyafeai.github.io,https://api.github.com/repos/zaidalyafeai/zaidalyafeai.github.io,613,246,1328,16,6
149031098,AlgoTraders/stock-analysis-engine,https://api.github.com/repos/AlgoTraders/stock-analysis-engine,754,215,1042,4,6
74602822,Lab41/Magnolia,https://api.github.com/repos/Lab41/Magnolia,44,31,662,2,6
230259830,dataloop-ai/AutoML,https://api.github.com/repos/dataloop-ai/AutoML,328,43,633,0,6
225423507,samsinai/FLEXS,https://api.github.com/repos/samsinai/FLEXS,82,10,502,1,6
106340034,microsoft/samples-for-ai,https://api.github.com/repos/microsoft/samples-for-ai,568,212,437,9,6
300509670,Aman22sharma/Hacktoberfest2021_beginner,https://api.github.com/repos/Aman22sharma/Hacktoberfest2021_beginner,106,320,417,10,6
59068954,cupslab/neural_network_cracking,https://api.github.com/repos/cupslab/neural_network_cracking,179,61,411,11,6
68209877,vlimant/mpi_learn,https://api.github.com/repos/vlimant/mpi_learn,47,20,409,4,6
234804580,Tachionstrahl/SignLanguageRecognition,https://api.github.com/repos/Tachionstrahl/SignLanguageRecognition,56,19,285,5,6
201498201,RTIInternational/gobbli,https://api.github.com/repos/RTIInternational/gobbli,263,23,260,8,6
83958320,danieljl/keras-image-captioning,https://api.github.com/repos/danieljl/keras-image-captioning,109,28,233,8,6
257932939,PacktPublishing/Learn-Amazon-SageMaker,https://api.github.com/repos/PacktPublishing/Learn-Amazon-SageMaker,90,76,210,7,6
281059645,upb-lea/reinforcement_learning_course_materials,https://api.github.com/repos/upb-lea/reinforcement_learning_course_materials,477,96,204,0,6
154247655,noxouille/rt-mrcnn,https://api.github.com/repos/noxouille/rt-mrcnn,47,20,198,0,6
156841423,cvjena/semantic-embeddings,https://api.github.com/repos/cvjena/semantic-embeddings,234,45,190,1,6
54096837,Diyago/ML-DL-scripts,https://api.github.com/repos/Diyago/ML-DL-scripts,139,73,180,0,6
109264004,puke3615/SceneClassify,https://api.github.com/repos/puke3615/SceneClassify,180,72,166,4,6
276744242,jweyn/DLWP-CS,https://api.github.com/repos/jweyn/DLWP-CS,55,26,135,1,6
69671772,tomography/xlearn,https://api.github.com/repos/tomography/xlearn,34,34,133,3,6
211104213,pvitoria/ChromaGAN,https://api.github.com/repos/pvitoria/ChromaGAN,149,27,132,3,6
194924868,ornlpmcp/ASCENDS,https://api.github.com/repos/ornlpmcp/ASCENDS,40,16,132,3,6
69176713,random-forests/tensorflow-workshop,https://api.github.com/repos/random-forests/tensorflow-workshop,720,316,124,6,6
112843291,budach/pysster,https://api.github.com/repos/budach/pysster,74,20,123,2,6
158563455,BIMSBbioinfo/maui,https://api.github.com/repos/BIMSBbioinfo/maui,36,12,117,5,6
204453164,quangnhat185/Machine_learning_projects,https://api.github.com/repos/quangnhat185/Machine_learning_projects,31,36,112,1,6
122286624,susantabiswas/facial-login-web,https://api.github.com/repos/susantabiswas/facial-login-web,17,12,107,2,6
379411992,tlc-pack/relax,https://api.github.com/repos/tlc-pack/relax,59,16,7484,14,5
349817814,tlc-pack/tenset,https://api.github.com/repos/tlc-pack/tenset,37,12,5840,4,5
180872240,numenta/nupic.research,https://api.github.com/repos/numenta/nupic.research,71,38,4608,2,5
138826167,MIDS-scaling-up/v2,https://api.github.com/repos/MIDS-scaling-up/v2,74,111,1199,13,5
414875535,tianmiantech/WeFe,https://api.github.com/repos/tianmiantech/WeFe,63,14,782,2,5
184317473,CMU-CREATE-Lab/deep-smoke-machine,https://api.github.com/repos/CMU-CREATE-Lab/deep-smoke-machine,82,23,494,1,5
412813939,kokonior/Python-Projects,https://api.github.com/repos/kokonior/Python-Projects,19,137,433,0,5
209161611,siavash-khodadadeh/MetaLearning-TF2.0,https://api.github.com/repos/siavash-khodadadeh/MetaLearning-TF2.0,97,19,327,2,5
391777965,leondgarse/keras_cv_attention_models,https://api.github.com/repos/leondgarse/keras_cv_attention_models,95,13,324,2,5
42652510,berleon/deepdecoder,https://api.github.com/repos/berleon/deepdecoder,51,15,303,1,5
167184666,Ubpa/RenderLab,https://api.github.com/repos/Ubpa/RenderLab,539,96,283,2,5
188532143,tlatkowski/gans-2.0,https://api.github.com/repos/tlatkowski/gans-2.0,75,12,243,5,5
284470352,soumyaiitkgp/Custom_MaskRCNN,https://api.github.com/repos/soumyaiitkgp/Custom_MaskRCNN,33,24,233,6,5
58142460,amygdala/tensorflow-workshop,https://api.github.com/repos/amygdala/tensorflow-workshop,635,272,220,8,5
72582690,pannous/tensorflow-ocr,https://api.github.com/repos/pannous/tensorflow-ocr,642,223,213,8,5
120520722,mmalekzadeh/motion-sense,https://api.github.com/repos/mmalekzadeh/motion-sense,209,77,170,2,5
75532543,sachinruk/deepschool.io,https://api.github.com/repos/sachinruk/deepschool.io,1782,527,163,6,5
124041827,bernwang/latte,https://api.github.com/repos/bernwang/latte,297,137,146,18,5
133389964,geomstats/applications,https://api.github.com/repos/geomstats/applications,24,10,143,1,5
186782190,teticio/Deej-AI,https://api.github.com/repos/teticio/Deej-AI,108,19,140,1,5
248271633,neptune-ai/neptune-examples,https://api.github.com/repos/neptune-ai/neptune-examples,22,13,138,0,5
129265208,maiminh1996/YOLOv3-tensorflow,https://api.github.com/repos/maiminh1996/YOLOv3-tensorflow,277,93,121,18,5
186957487,visualbuffer/copilot,https://api.github.com/repos/visualbuffer/copilot,84,46,121,1,5
83335474,tiepvupsu/tiepvupsu.github.io,https://api.github.com/repos/tiepvupsu/tiepvupsu.github.io,548,505,1692,2,4
82333335,oarriaga/SSD-keras,https://api.github.com/repos/oarriaga/SSD-keras,84,38,1426,4,4
300091001,bajajvinamr/HacktoberFest2020,https://api.github.com/repos/bajajvinamr/HacktoberFest2020,144,684,1219,5,4
322113101,IQTLabs/SkyScan,https://api.github.com/repos/IQTLabs/SkyScan,206,15,1218,2,4
217121692,mlrun/functions,https://api.github.com/repos/mlrun/functions,20,34,1076,5,4
211103525,InnovativeCoder/Innovative-Hacktober,https://api.github.com/repos/InnovativeCoder/Innovative-Hacktober,35,170,864,0,4
84505424,adalca/neurite,https://api.github.com/repos/adalca/neurite,242,46,728,6,4
72127605,awni/ecg,https://api.github.com/repos/awni/ecg,483,233,530,7,4
199943153,negrinho/deep_architect,https://api.github.com/repos/negrinho/deep_architect,116,13,492,3,4
67126331,InsightLab/data-science-cookbook,https://api.github.com/repos/InsightLab/data-science-cookbook,62,84,479,0,4
143019135,wabyking/qnn,https://api.github.com/repos/wabyking/qnn,103,29,444,1,4
71860524,teinhonglo/Information-retrieval,https://api.github.com/repos/teinhonglo/Information-retrieval,52,32,412,1,4
81433065,peterwittek/qml-rg,https://api.github.com/repos/peterwittek/qml-rg,125,61,361,3,4
174365764,maelfabien/Multimodal-Emotion-Recognition,https://api.github.com/repos/maelfabien/Multimodal-Emotion-Recognition,505,211,357,10,4
256401220,alexeygrigorev/mlbookcamp-code,https://api.github.com/repos/alexeygrigorev/mlbookcamp-code,1578,425,334,0,4
207460987,microsoft/HealthyCountryAI,https://api.github.com/repos/microsoft/HealthyCountryAI,40,18,301,21,4
143249816,alibaba/ai-matrix,https://api.github.com/repos/alibaba/ai-matrix,165,73,299,9,4
362533229,CLUEbenchmark/FewCLUE,https://api.github.com/repos/CLUEbenchmark/FewCLUE,251,36,297,3,4
262219112,Rishit-dagli/Python3-by-practice,https://api.github.com/repos/Rishit-dagli/Python3-by-practice,48,46,268,0,4
107152954,sirimullalab/DLSCORE,https://api.github.com/repos/sirimullalab/DLSCORE,38,18,255,2,4
240737265,lmoroney/tfbook,https://api.github.com/repos/lmoroney/tfbook,241,120,242,6,4
151281592,PSLmodels/PCI-China,https://api.github.com/repos/PSLmodels/PCI-China,158,49,242,2,4
187328632,km1994/nlp_paper_study,https://api.github.com/repos/km1994/nlp_paper_study,2061,419,235,0,4
112718760,RoblabWh/RobLearn,https://api.github.com/repos/RoblabWh/RobLearn,97,44,202,3,4
75081946,iitmcvg/Content,https://api.github.com/repos/iitmcvg/Content,30,40,190,0,4
300070966,IVPLatNU/DeepCovidXR,https://api.github.com/repos/IVPLatNU/DeepCovidXR,13,10,188,4,4
175487258,the-deep-learners/deep-learning-illustrated,https://api.github.com/repos/the-deep-learners/deep-learning-illustrated,470,245,187,1,4
53871408,bio-ontology-research-group/phenomenet-vp,https://api.github.com/repos/bio-ontology-research-group/phenomenet-vp,26,12,183,5,4
105308203,flag0010/pop_gen_cnn,https://api.github.com/repos/flag0010/pop_gen_cnn,76,20,178,1,4
245708774,into-ai/deeplearning2020,https://api.github.com/repos/into-ai/deeplearning2020,105,55,147,1,4
88525583,adamtiger/NNSharp,https://api.github.com/repos/adamtiger/NNSharp,46,15,141,4,4
86588543,5agado/data-science-learning,https://api.github.com/repos/5agado/data-science-learning,350,89,138,0,4
147308488,chenghuige/wenzheng,https://api.github.com/repos/chenghuige/wenzheng,583,219,121,2,4
161428055,tslgithub/image_class,https://api.github.com/repos/tslgithub/image_class,321,132,118,23,4
192961005,paloukari/NIH-Chest-X-rays-Classification,https://api.github.com/repos/paloukari/NIH-Chest-X-rays-Classification,37,15,117,11,4
175776798,eth-cscs/tensorflow-training,https://api.github.com/repos/eth-cscs/tensorflow-training,13,12,116,0,4
182123498,johli/aparent,https://api.github.com/repos/johli/aparent,19,11,114,2,4
156385848,TrainingByPackt/Natural-Language-Processing-Fundamentals,https://api.github.com/repos/TrainingByPackt/Natural-Language-Processing-Fundamentals,32,40,109,0,4
143341281,ybabakhin/kaggle_salt_bes_phalanx,https://api.github.com/repos/ybabakhin/kaggle_salt_bes_phalanx,322,85,104,3,4
101108109,MaxStrange/AudioSegment,https://api.github.com/repos/MaxStrange/AudioSegment,72,10,104,1,4
441354843,alibaba/DeepRec,https://api.github.com/repos/alibaba/DeepRec,116,46,64658,2,3
125344817,VLOGroup/tensorflow-icg,https://api.github.com/repos/VLOGroup/tensorflow-icg,17,10,25960,0,3
29800084,selective-inference/Python-software,https://api.github.com/repos/selective-inference/Python-software,47,29,2956,4,3
145695374,svakulenk0/KBQA,https://api.github.com/repos/svakulenk0/KBQA,82,11,1431,4,3
86856152,griffithlab/DeepSVR,https://api.github.com/repos/griffithlab/DeepSVR,49,18,1332,4,3
60602406,MarcBS/multimodal_keras_wrapper,https://api.github.com/repos/MarcBS/multimodal_keras_wrapper,28,24,1087,0,3
76386735,UWDIRECT/UWDIRECT.github.io,https://api.github.com/repos/UWDIRECT/UWDIRECT.github.io,12,29,959,3,3
274077856,mindspore-ai/akg,https://api.github.com/repos/mindspore-ai/akg,146,27,793,5,3
240943599,GoogleCloudPlatform/mlops-on-gcp,https://api.github.com/repos/GoogleCloudPlatform/mlops-on-gcp,381,865,689,20,3
112383806,richemslie/galvanise_zero,https://api.github.com/repos/richemslie/galvanise_zero,66,10,654,4,3
300164847,vijaygupta18/Hacktober-2020,https://api.github.com/repos/vijaygupta18/Hacktober-2020,53,142,648,0,3
82187706,karlstroetmann/Artificial-Intelligence,https://api.github.com/repos/karlstroetmann/Artificial-Intelligence,21,27,591,0,3
97203950,rahulremanan/python_tutorial,https://api.github.com/repos/rahulremanan/python_tutorial,34,39,564,0,3
167053719,marko-knoebl/slides,https://api.github.com/repos/marko-knoebl/slides,302,37,562,3,3
187704957,learn-co-students/dc_ds_06_03_19,https://api.github.com/repos/learn-co-students/dc_ds_06_03_19,10,23,526,0,3
39610055,ethen8181/machine-learning,https://api.github.com/repos/ethen8181/machine-learning,1939,484,440,0,3
173830075,dzhv/Spatio-Temporal-mobile-traffic-forecasting,https://api.github.com/repos/dzhv/Spatio-Temporal-mobile-traffic-forecasting,12,11,405,0,3
175305311,INK-USC/AlpacaTag,https://api.github.com/repos/INK-USC/AlpacaTag,122,19,376,12,3
307948873,Muennighoff/vilio,https://api.github.com/repos/Muennighoff/vilio,67,21,371,4,3
170777132,instillai/machine-learning-course,https://api.github.com/repos/instillai/machine-learning-course,6826,1257,360,1,3
116224372,wucng/TensorExpand,https://api.github.com/repos/wucng/TensorExpand,344,241,352,15,3
233400525,bhadreshpsavani/CarPartsDetectionChallenge,https://api.github.com/repos/bhadreshpsavani/CarPartsDetectionChallenge,40,13,346,4,3
136577122,microsoft/arcticseals,https://api.github.com/repos/microsoft/arcticseals,27,14,345,11,3
89311508,ucloud/uai-sdk,https://api.github.com/repos/ucloud/uai-sdk,33,27,334,0,3
